Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,30.7,17.6,29.4,3.315722187500002
2015.0,2.0,20.1,20.7,27.1,3.9059489583333344
2015.0,0.0,31.2,19.8,29.9,3.822490625
2015.0,0.0,22.4,21.5,33.2,3.552043749999998
2015.0,0.0,16.2,20.1,25.1,3.96307
2015.0,0.0,28.7,19.0,28.2,3.9808153125
2015.0,0.0,30.7,19.5,29.8,4.020487812500001
2015.0,0.0,31.8,16.8,29.0,4.611159895833335
2015.0,0.0,24.7,20.3,33.5,5.658019270833333
2015.0,0.0,15.4,21.5,28.9,5.153558854166669
2015.0,31.0,3.1,20.0,22.6,4.645671562499995
2015.0,8.0,16.5,19.9,23.8,4.947749583333331
2015.0,4.0,21.0,18.4,28.0,4.691620729166673
2015.0,0.0,29.3,21.1,32.5,4.51331197916666
2015.0,1.0,29.7,21.0,27.3,5.1170873958333285
2015.0,0.0,28.2,18.7,30.2,5.27837395833333
2015.0,0.0,32.1,15.4,34.2,5.781983020833335
2015.0,0.0,30.3,18.5,27.9,6.966391145833335
2015.0,0.0,6.0,19.8,22.0,6.126724062500002
2015.0,3.0,18.9,17.8,25.4,6.181533124999999
2015.0,3.0,28.5,18.9,28.1,5.648093958333328
2015.0,0.0,28.6,19.3,28.5,6.20006291666667
2015.0,0.0,28.6,21.0,30.1,6.987936041666676
2015.0,0.0,27.4,21.5,30.6,7.458136979166667
2015.0,1.0,26.0,20.0,35.9,3.4781552083333307
2015.0,0.0,3.8,19.6,20.4,3.4398036458333308
2015.0,43.0,3.4,17.7,19.8,3.4765527083333336
2015.0,54.0,4.0,16.4,20.9,4.056527395833337
2015.0,9.0,28.2,13.1,22.9,4.528398020833335
2015.0,0.0,27.3,10.3,26.5,4.303684166666672
2015.0,0.0,28.9,13.1,25.0,4.722658125000005
2015.0,0.0,20.6,16.8,25.4,5.081095937500001
2015.0,0.0,24.8,18.2,23.9,5.797542708333336
2015.0,0.0,25.9,15.4,23.7,5.965910833333326
2015.0,0.0,22.5,14.4,24.1,5.10791135416666
2015.0,5.0,10.3,17.9,22.8,5.008713749999989
2015.0,0.0,19.3,14.3,24.4,5.375594374999991
2015.0,0.0,22.9,16.1,26.9,5.000178437499991
2015.0,0.0,28.2,15.6,33.2,4.364026770833342
2015.0,0.0,13.6,21.7,25.7,4.108901041666672
2015.0,0.0,21.7,19.5,28.1,4.870587395833339
2015.0,0.0,25.2,19.0,28.8,4.917932812499996
2015.0,0.0,23.5,17.6,29.1,5.351793437499992
2015.0,50.0,17.0,19.0,26.4,5.103667083333333
2015.0,15.0,17.1,17.8,27.4,4.659660312499992
2015.0,1.0,21.9,18.0,29.0,4.6370885416666585
2015.0,0.0,24.6,18.6,28.1,5.092983854166661
2015.0,0.0,26.7,17.5,27.9,5.360923124999996
2015.0,0.0,26.0,17.6,27.6,4.214740937499997
2015.0,2.0,19.4,19.3,27.6,4.512595625000006
2015.0,0.0,15.2,18.6,27.3,4.485185833333332
2015.0,3.0,11.9,20.1,25.5,4.445469375000003
2015.0,9.0,17.9,18.4,27.6,4.694767291666671
2015.0,1.0,16.5,18.7,27.4,5.147545312499998
2015.0,0.0,18.8,19.7,24.3,4.985842604166677
2015.0,0.0,10.7,18.9,22.5,4.20629739583334
2015.0,7.0,15.4,18.9,26.6,5.784139062499995
2015.0,8.0,20.6,18.4,26.3,5.5964447916666655
2015.0,0.0,20.9,17.1,27.7,5.619194166666659
2015.0,0.0,17.7,18.2,35.9,6.064016041666666
2015.0,8.0,15.0,15.9,23.2,5.4323889583333305
