Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
61250,2015,5,23,10.7,1.0,142,True
61250,2015,5,24,5.9,1.0,143,True
61250,2015,5,25,6.7,1.0,144,True
61250,2015,5,26,5.4,1.0,145,True
61250,2015,5,27,7.4,1.0,146,True
61250,2015,5,28,8.6,1.0,147,True
61250,2015,5,29,12.0,1.0,148,True
61250,2015,5,30,9.9,1.0,149,True
61250,2015,5,31,13.6,1.0,150,True
61250,2015,6,1,10.9,1.0,151,True
61250,2015,6,2,5.0,1.0,152,True
61250,2015,6,3,2.9,1.0,153,True
61250,2015,6,4,1.2,1.0,154,True
61250,2015,6,5,4.1,1.0,155,True
61250,2015,6,6,6.3,1.0,156,True
61250,2015,6,7,4.4,1.0,157,True
61250,2015,6,8,6.6,1.0,158,True
61250,2015,6,9,8.1,1.0,159,True
61250,2015,6,10,9.3,1.0,160,True
61250,2015,6,11,11.0,1.0,161,True
61250,2015,6,12,11.2,1.0,162,True
61250,2015,6,13,11.7,1.0,163,True
61250,2015,6,14,6.6,1.0,164,True
61250,2015,6,15,6.9,1.0,165,True
61250,2015,6,16,10.3,1.0,166,True
61250,2015,6,17,13.3,1.0,167,True
61250,2015,6,18,12.3,1.0,168,True
61250,2015,6,19,10.9,1.0,169,True
61250,2015,6,20,7.8,1.0,170,True
61250,2015,6,21,4.3,1.0,171,True
61250,2015,6,22,2.7,1.0,172,True
61250,2015,6,23,4.1,1.0,173,True
61250,2015,6,24,7.3,1.0,174,True
61250,2015,6,25,9.4,1.0,175,True
61250,2015,6,26,8.9,1.0,176,True
61250,2015,6,27,4.1,1.0,177,True
61250,2015,6,28,2.5,1.0,178,True
61250,2015,6,29,4.5,1.0,179,True
61250,2015,6,30,5.6,1.0,180,True
61250,2015,7,1,7.4,1.0,181,True
61250,2015,7,2,7.3,1.0,182,True
61250,2015,7,3,6.0,1.0,183,True
61250,2015,7,4,2.0,1.0,184,True
61250,2015,7,5,1.7,1.0,185,True
61250,2015,7,6,4.0,1.0,186,True
61250,2015,7,7,7.1,1.0,187,True
61250,2015,7,8,5.4,1.0,188,True
61250,2015,7,9,2.7,1.0,189,True
61250,2015,7,10,4.4,1.0,190,True
61250,2015,7,11,3.7,1.0,191,True
61250,2015,7,12,7.6,1.0,192,True
61250,2015,7,13,8.3,1.0,193,True
61250,2015,7,14,8.9,1.0,194,True
61250,2015,7,15,3.4,1.0,195,True
61250,2015,7,16,3.4,1.0,196,True
61250,2015,7,17,6.4,1.0,197,True
61250,2015,7,18,7.4,1.0,198,True
61250,2015,7,19,5.7,1.0,199,True
61250,2015,7,20,6.1,1.0,200,True
61250,2015,7,21,5.0,1.0,201,True
61250,2015,7,22,4.8,1.0,202,True
61250,2015,7,23,7.3,1.0,203,True
61250,2015,7,24,8.6,1.0,204,True
61250,2015,7,25,10.9,1.0,205,True
61250,2015,7,26,10.9,1.0,206,True
61250,2015,7,27,7.8,1.0,207,True
61250,2015,7,28,3.5,1.0,208,True
61250,2015,7,29,3.9,1.0,209,True
61250,2015,7,30,2.9,1.0,210,True
61250,2015,7,31,8.5,1.0,211,True
61250,2015,8,1,2.7,1.0,212,False
61250,2015,8,2,6.1,1.0,213,False
61250,2015,8,3,11.4,1.0,214,False
61250,2015,8,4,4.0,1.0,215,False
61250,2015,8,5,5.4,1.0,216,False
61250,2015,8,6,8.0,1.0,217,False
61250,2015,8,7,2.7,1.0,218,False
61250,2015,8,8,2.9,1.0,219,False
61250,2015,8,9,2.6,1.0,220,False
61250,2015,8,10,4.1,1.0,221,False
61250,2015,8,11,2.3,1.0,222,False
61250,2015,8,12,2.0,1.0,223,False
61250,2015,8,13,8.8,1.0,224,False
61250,2015,8,14,5.9,1.0,225,False
61250,2015,8,15,2.4,1.0,226,False
61250,2015,8,16,9.0,1.0,227,False
61250,2015,8,17,5.6,1.0,228,False
61250,2015,8,18,6.4,1.0,229,False
61250,2015,8,19,2.6,1.0,230,False
61250,2015,8,20,4.6,1.0,231,False
61250,2015,8,21,5.4,1.0,232,False
61250,2015,8,22,8.6,1.0,233,False
61250,2015,8,23,11.3,1.0,234,True
61250,2015,8,24,13.8,1.0,235,False
61250,2015,8,25,13.8,1.0,236,False
61250,2015,8,26,13.3,1.0,237,False
61250,2015,8,27,11.2,1.0,238,False
61250,2015,8,28,10.6,1.0,239,False
61250,2015,8,29,5.0,1.0,240,False
61250,2015,8,30,4.6,1.0,241,False
61250,2015,8,31,6.8,1.0,242,False
61250,2015,9,1,7.4,1.0,243,False
61250,2015,9,2,3.8,1.0,244,False
61250,2015,9,3,10.7,1.0,245,False
61250,2015,9,4,11.4,1.0,246,False
61250,2015,9,5,8.7,1.0,247,False
61250,2015,9,6,10.9,1.0,248,False
61250,2015,9,7,7.7,1.0,249,False
61250,2015,9,8,7.1,1.0,250,False
61250,2015,9,9,7.1,1.0,251,False
61250,2015,9,10,9.2,1.0,252,False
61250,2015,9,11,7.6,1.0,253,False
61250,2015,9,12,7.0,1.0,254,False
61250,2015,9,13,8.0,1.0,255,False
61250,2015,9,14,8.3,1.0,256,False
61250,2015,9,15,9.2,1.0,257,False
61250,2015,9,16,9.1,1.0,258,False
61250,2015,9,17,12.2,1.0,259,False
61250,2015,9,18,11.6,1.0,260,False
61250,2015,9,19,11.2,1.0,261,False
61250,2015,9,20,13.0,1.0,262,False
61250,2015,9,21,9.5,1.0,263,False
61250,2015,9,22,11.3,1.0,264,False
61250,2015,9,23,8.9,1.0,265,True
61250,2015,9,24,8.8,1.0,266,False
61250,2015,9,25,9.7,1.0,267,False
61250,2015,9,26,11.0,1.0,268,False
61250,2015,9,27,10.7,1.0,269,False
61250,2015,9,28,6.6,1.0,270,False
61250,2015,9,29,6.4,1.0,271,False
61250,2015,9,30,8.7,1.0,272,False
61250,2015,10,1,11.9,1.0,273,False
61250,2015,10,2,12.5,1.0,274,False
61250,2015,10,3,10.4,1.0,275,False
61250,2015,10,4,12.5,1.0,276,False
61250,2015,10,5,11.5,1.0,277,False
61250,2015,10,6,12.6,1.0,278,False
61250,2015,10,7,13.3,1.0,279,False
61250,2015,10,8,13.0,1.0,280,False
61250,2015,10,9,12.2,1.0,281,False
61250,2015,10,10,10.0,1.0,282,False
61250,2015,10,11,11.2,1.0,283,False
61250,2015,10,12,13.3,1.0,284,False
61250,2015,10,13,17.9,1.0,285,False
61250,2015,10,14,14.2,1.0,286,False
61250,2015,10,15,12.2,1.0,287,False
61250,2015,10,16,11.6,1.0,288,False
61250,2015,10,17,14.7,1.0,289,False
61250,2015,10,18,19.2,1.0,290,False
61250,2015,10,19,16.0,1.0,291,False
61250,2015,10,20,13.0,1.0,292,False
61250,2015,10,21,16.1,1.0,293,False
61250,2015,10,22,17.6,1.0,294,False
61250,2015,10,23,14.1,1.0,295,False
61250,2015,10,24,9.1,1.0,296,False
61250,2015,10,25,10.5,1.0,297,False
61250,2015,10,26,13.6,1.0,298,False
61250,2015,10,27,16.3,1.0,299,False
61250,2015,10,28,11.3,1.0,300,False
61250,2015,10,29,11.3,1.0,301,False
61250,2015,10,30,8.6,1.0,302,False
61250,2015,10,31,12.5,1.0,303,False
61250,2015,11,1,15.4,1.0,304,False
61250,2015,11,2,16.8,1.0,305,False
61250,2015,11,3,17.7,1.0,306,False
61250,2015,11,4,18.7,1.0,307,False
61250,2015,11,5,16.6,1.0,308,False
61250,2015,11,6,17.8,1.0,309,False
61250,2015,11,7,17.3,1.0,310,False
61250,2015,11,8,15.5,1.0,311,False
61250,2015,11,9,13.6,1.0,312,False
61250,2015,11,10,10.9,1.0,313,False
61250,2015,11,11,14.0,1.0,314,False
61250,2015,11,12,14.0,1.0,315,False
61250,2015,11,13,16.2,1.0,316,False
61250,2015,11,14,16.7,1.0,317,False
61250,2015,11,15,13.8,1.0,318,False
61250,2015,11,16,13.4,1.0,319,False
61250,2015,11,17,9.6,1.0,320,False
61250,2015,11,18,12.7,1.0,321,False
61250,2015,11,19,15.2,1.0,322,False
61250,2015,11,20,17.9,1.0,323,False
61250,2015,11,21,18.7,1.0,324,False
61250,2015,11,22,17.7,1.0,325,False
61250,2015,11,23,13.0,1.0,326,False
61250,2015,11,24,15.9,1.0,327,False
61250,2015,11,25,14.0,1.0,328,False
61250,2015,11,26,17.7,1.0,329,False
61250,2015,11,27,17.8,1.0,330,False
61250,2015,11,28,16.2,1.0,331,False
61250,2015,11,29,19.3,1.0,332,False
61250,2015,11,30,17.8,1.0,333,False
61250,2015,12,1,16.0,1.0,334,False
61250,2015,12,2,20.4,1.0,335,False
61250,2015,12,3,15.9,1.0,336,True
61250,2015,12,4,10.7,1.0,337,True
61250,2015,12,5,10.0,1.0,338,False
61250,2015,12,6,11.6,1.0,339,False
61250,2015,12,7,13.3,1.0,340,False
61250,2015,12,8,14.8,1.0,341,False
61250,2015,12,9,21.0,1.0,342,False
61250,2015,12,10,19.4,1.0,343,False
61250,2015,12,11,15.9,1.0,344,False
61250,2015,12,12,18.2,1.0,345,True
61250,2015,12,13,17.6,1.0,346,False
61250,2015,12,14,14.3,1.0,347,False
61250,2015,12,15,16.2,1.0,348,False
61250,2015,12,16,20.3,1.0,349,False
61250,2015,12,17,16.1,1.0,350,False
61250,2015,12,18,14.9,1.0,351,False
61250,2015,12,19,15.2,1.0,352,False
61250,2015,12,20,15.0,1.0,353,False
61250,2015,12,21,19.8,1.0,354,False
61250,2015,12,22,18.0,1.0,355,True
61250,2015,12,23,16.4,1.0,356,False
61250,2015,12,24,17.2,1.0,357,False
61250,2015,12,25,15.0,1.0,358,True
61250,2015,12,26,16.3,1.0,359,False
61250,2015,12,27,17.0,1.0,360,False
61250,2015,12,28,15.1,1.0,361,False
61250,2015,12,29,12.1,1.0,362,False
61250,2015,12,30,11.3,1.0,363,False
61250,2015,12,31,13.9,1.0,364,False
61250,2016,1,1,12.7,1.0,365,False
61250,2016,1,2,14.4,1.0,366,False
61250,2016,1,3,17.3,1.0,367,False
61250,2016,1,4,17.2,1.0,368,False
61250,2016,1,5,18.5,1.0,369,False
61250,2016,1,6,17.7,1.0,370,False
61250,2016,1,7,16.2,1.0,371,False
61250,2016,1,8,13.4,1.0,372,False
61250,2016,1,9,15.1,1.0,373,False
61250,2016,1,10,15.6,1.0,374,False
61250,2016,1,11,17.2,1.0,375,False
61250,2016,1,12,20.5,1.0,376,False
61250,2016,1,13,22.3,1.0,377,False
61250,2016,1,14,21.4,1.0,378,False
61250,2016,1,15,15.4,1.0,379,False
61250,2016,1,16,14.5,1.0,380,False
61250,2016,1,17,16.3,1.0,381,False
61250,2016,1,18,14.4,1.0,382,False
61250,2016,1,19,14.4,1.0,383,False
61250,2016,1,20,16.6,1.0,384,False
61250,2016,1,21,20.9,1.0,385,False
61250,2016,1,22,21.3,1.0,386,False
61250,2016,1,23,22.2,1.0,387,False
61250,2016,1,24,18.3,1.0,388,True
61250,2016,1,25,18.7,1.0,389,True
61250,2016,1,26,20.7,1.0,390,False
61250,2016,1,27,18.6,1.0,391,False
61250,2016,1,28,19.6,1.0,392,False
61250,2016,1,29,20.2,1.0,393,False
61250,2016,1,30,20.1,1.0,394,True
61250,2016,1,31,18.0,1.0,395,False
61250,2016,2,1,14.1,1.0,396,False
61250,2016,2,2,15.5,1.0,397,True
61250,2016,2,3,16.3,1.0,398,False
61250,2016,2,4,19.6,1.0,399,False
61250,2016,2,5,18.2,1.0,400,True
61250,2016,2,6,18.2,1.0,401,True
61250,2016,2,7,16.3,1.0,402,False
61250,2016,2,8,16.0,1.0,403,False
61250,2016,2,9,17.2,1.0,404,False
61250,2016,2,10,15.2,1.0,405,False
61250,2016,2,11,15.0,1.0,406,False
61250,2016,2,12,16.9,1.0,407,False
61250,2016,2,13,15.8,1.0,408,False
61250,2016,2,14,15.8,1.0,409,False
61250,2016,2,15,21.4,1.0,410,True
61250,2016,2,16,19.1,1.0,411,False
61250,2016,2,17,18.8,1.0,412,False
61250,2016,2,18,17.2,1.0,413,False
61250,2016,2,19,16.6,1.0,414,False
61250,2016,2,20,21.5,1.0,415,False
61250,2016,2,21,18.4,1.0,416,False
61250,2016,2,22,17.4,1.0,417,False
61250,2016,2,23,15.3,1.0,418,False
61250,2016,2,24,16.0,1.0,419,False
61250,2016,2,25,17.0,1.0,420,False
61250,2016,2,26,19.5,1.0,421,False
61250,2016,2,27,21.7,1.0,422,False
61250,2016,2,28,17.5,1.0,423,False
61250,2016,2,29,15.6,1.0,424,False
61250,2016,3,1,14.7,1.0,425,False
61250,2016,3,2,15.8,1.0,426,False
61250,2016,3,3,17.5,1.0,427,False
61250,2016,3,4,17.6,1.0,428,False
61250,2016,3,5,15.5,1.0,429,False
61250,2016,3,6,15.9,1.0,430,False
61250,2016,3,7,17.3,1.0,431,False
61250,2016,3,8,19.3,1.0,432,False
61250,2016,3,9,18.4,1.0,433,False
61250,2016,3,10,18.6,1.0,434,False
61250,2016,3,11,20.1,1.0,435,False
61250,2016,3,12,18.5,1.0,436,False
61250,2016,3,13,19.5,1.0,437,False
61250,2016,3,14,19.4,1.0,438,False
61250,2016,3,15,20.6,1.0,439,False
61250,2016,3,16,19.1,1.0,440,False
61250,2016,3,17,16.9,1.0,441,False
61250,2016,3,18,16.5,1.0,442,False
61250,2016,3,19,14.3,1.0,443,False
61250,2016,3,20,11.6,1.0,444,False
61250,2016,3,21,15.8,1.0,445,False
61250,2016,3,22,14.8,1.0,446,False
61250,2016,3,23,13.1,1.0,447,False
61250,2016,3,24,12.6,1.0,448,False
61250,2016,3,25,12.5,1.0,449,False
61250,2016,3,26,12.9,1.0,450,False
61250,2016,3,27,14.5,1.0,451,False
61250,2016,3,28,15.4,1.0,452,False
61250,2016,3,29,17.8,1.0,453,False
61250,2016,3,30,18.8,1.0,454,False
61250,2016,3,31,13.9,1.0,455,False
61250,2016,4,1,11.9,1.0,456,False
61250,2016,4,2,13.0,1.0,457,False
61250,2016,4,3,13.2,1.0,458,False
61250,2016,4,4,16.5,1.0,459,False
61250,2016,4,5,13.9,1.0,460,False
61250,2016,4,6,14.7,1.0,461,False
61250,2016,4,7,17.8,1.0,462,False
61250,2016,4,8,17.7,1.0,463,False
61250,2016,4,9,16.9,1.0,464,False
61250,2016,4,10,15.9,1.0,465,False
61250,2016,4,11,12.4,1.0,466,False
61250,2016,4,12,14.1,1.0,467,False
61250,2016,4,13,13.9,1.0,468,False
61250,2016,4,14,13.9,1.0,469,False
61250,2016,4,15,11.4,1.0,470,False
61250,2016,4,16,11.3,1.0,471,False
61250,2016,4,17,12.7,1.0,472,False
61250,2016,4,18,15.7,1.0,473,False
61250,2016,4,19,14.6,1.0,474,False
61250,2016,4,20,13.9,1.0,475,False
61250,2016,4,21,15.4,1.0,476,False
61250,2016,4,22,12.4,1.0,477,False
61250,2016,4,23,15.2,1.0,478,False
61250,2016,4,24,13.9,1.0,479,False
61250,2016,4,25,10.5,1.0,480,False
61250,2016,4,26,13.1,1.0,481,False
61250,2016,4,27,9.4,1.0,482,False
61250,2016,4,28,11.3,1.0,483,False
61250,2016,4,29,11.7,1.0,484,False
61250,2016,4,30,14.3,1.0,485,False
61250,2016,5,1,14.4,1.0,486,False
61250,2016,5,2,11.9,1.0,487,False
61250,2016,5,3,14.2,1.0,488,False
61250,2016,5,4,15.7,1.0,489,False
61250,2016,5,5,9.1,1.0,490,False
61250,2016,5,6,9.3,1.0,491,False
61250,2016,5,7,8.8,1.0,492,False
61250,2016,5,8,11.3,1.0,493,False
61250,2016,5,9,15.2,1.0,494,False
61250,2016,5,10,17.9,1.0,495,False
61250,2016,5,11,13.7,1.0,496,False
61250,2016,5,12,13.6,1.0,497,False
61250,2016,5,13,15.1,1.0,498,False
61250,2016,5,14,7.8,1.0,499,True
61250,2016,5,15,4.7,1.0,500,False
61250,2016,5,16,10.4,1.0,501,False
61250,2016,5,17,10.9,1.0,502,False
61250,2016,5,18,9.4,1.0,503,False
61250,2016,5,19,10.2,1.0,504,False
61250,2016,5,20,14.3,1.0,505,False
61250,2016,5,21,7.7,1.0,506,False
61250,2016,5,22,11.2,1.0,507,False
61250,2016,5,23,8.5,1.0,508,False
61250,2016,5,24,11.0,1.0,509,False
61250,2016,5,25,9.9,1.0,510,False
61250,2016,5,26,10.2,1.0,511,False
61250,2016,5,27,12.2,1.0,512,False
61250,2016,5,28,7.2,1.0,513,False
61250,2016,5,29,10.3,1.0,514,False
61250,2016,5,30,2.2,1.0,515,False
61250,2016,5,31,2.3,1.0,516,False
61250,2016,6,1,8.1,1.0,517,False
61250,2016,6,2,8.0,1.0,518,False
61250,2016,6,3,6.9,1.0,519,False
61250,2016,6,4,11.7,1.0,520,False
61250,2016,6,5,14.2,1.0,521,False
61250,2016,6,6,12.7,1.0,522,False
61250,2016,6,7,12.8,1.0,523,False
61250,2016,6,8,12.9,1.0,524,False
61250,2016,6,9,9.1,1.0,525,False
61250,2016,6,10,14.6,1.0,526,False
61250,2016,6,11,11.4,1.0,527,False
61250,2016,6,12,8.5,1.0,528,False
61250,2016,6,13,10.4,1.0,529,False
61250,2016,6,14,6.4,1.0,530,False
61250,2016,6,15,4.8,1.0,531,False
61250,2016,6,16,4.7,1.0,532,False
61250,2016,6,17,5.9,1.0,533,False
61250,2016,6,18,11.8,1.0,534,False
61250,2016,6,19,11.9,1.0,535,False
61250,2016,6,20,12.6,1.0,536,False
61250,2016,6,21,13.6,1.0,537,False
61250,2016,6,22,13.6,1.0,538,False
61250,2016,6,23,10.0,1.0,539,False
61250,2016,6,24,8.9,1.0,540,False
61250,2016,6,25,7.0,1.0,541,False
61250,2016,6,26,1.8,1.0,542,True
61250,2016,6,27,4.8,1.0,543,True
61250,2016,6,28,7.8,1.0,544,False
61250,2016,6,29,1.7,1.0,545,False
61250,2016,6,30,0.0,1.0,546,False
61250,2016,7,1,5.4,1.0,547,False
61250,2016,7,2,6.3,1.0,548,False
61250,2016,7,3,0.8,1.0,549,False
61250,2016,7,4,-0.1,1.0,550,False
61250,2016,7,5,4.3,1.0,551,False
61250,2016,7,6,9.2,1.0,552,False
61250,2016,7,7,11.9,1.0,553,False
61250,2016,7,8,12.1,1.0,554,False
61250,2016,7,9,10.6,1.0,555,False
61250,2016,7,10,4.5,1.0,556,False
61250,2016,7,11,7.8,1.0,557,False
61250,2016,7,12,11.0,1.0,558,False
61250,2016,7,13,10.9,1.0,559,False
61250,2016,7,14,2.1,1.0,560,False
61250,2016,7,15,2.3,1.0,561,False
61250,2016,7,16,2.8,1.0,562,False
61250,2016,7,17,7.9,1.0,563,False
61250,2016,7,18,12.4,1.0,564,False
61250,2016,7,19,11.4,1.0,565,False
61250,2016,7,20,15.4,1.0,566,False
61250,2016,7,21,14.3,1.0,567,False
61250,2016,7,22,9.3,1.0,568,False
61250,2016,7,23,13.6,1.0,569,False
61250,2016,7,24,4.5,1.0,570,False
61250,2016,7,25,2.5,1.0,571,False
61250,2016,7,26,11.4,1.0,572,False
61250,2016,7,27,10.1,1.0,573,False
61250,2016,7,28,8.8,1.0,574,False
61250,2016,7,29,6.1,1.0,575,False
61250,2016,7,30,3.9,1.0,576,False
61250,2016,7,31,4.7,1.0,577,False
61250,2016,8,1,6.0,1.0,578,False
61250,2016,8,2,8.3,1.0,579,False
61250,2016,8,3,10.9,1.0,580,False
61250,2016,8,4,9.6,1.0,581,False
61250,2016,8,5,8.4,1.0,582,False
61250,2016,8,6,7.5,1.0,583,False
61250,2016,8,7,7.7,1.0,584,False
61250,2016,8,8,4.7,1.0,585,False
61250,2016,8,9,4.1,1.0,586,False
61250,2016,8,10,8.7,1.0,587,False
61250,2016,8,11,10.3,1.0,588,False
61250,2016,8,12,4.0,1.0,589,False
61250,2016,8,13,6.5,1.0,590,False
61250,2016,8,14,5.6,1.0,591,False
61250,2016,8,15,5.7,1.0,592,False
61250,2016,8,16,4.7,1.0,593,False
61250,2016,8,17,5.1,1.0,594,False
61250,2016,8,18,5.2,1.0,595,False
61250,2016,8,19,5.0,1.0,596,False
61250,2016,8,20,10.4,1.0,597,False
61250,2016,8,21,7.1,1.0,598,False
61250,2016,8,22,2.5,1.0,599,False
61250,2016,8,23,7.0,1.0,600,False
61250,2016,8,24,10.6,1.0,601,False
61250,2016,8,25,9.2,1.0,602,False
61250,2016,8,26,5.8,1.0,603,True
61250,2016,8,27,6.8,1.0,604,False
61250,2016,8,28,4.2,1.0,605,False
61250,2016,8,29,3.9,1.0,606,False
61250,2016,8,30,7.2,1.0,607,False
61250,2016,8,31,11.8,1.0,608,False
61250,2016,9,1,10.2,1.0,609,False
61250,2016,9,2,14.0,1.0,610,False
61250,2016,9,3,14.2,1.0,611,False
61250,2016,9,4,11.9,1.0,612,False
61250,2016,9,5,4.3,1.0,613,False
61250,2016,9,6,5.2,1.0,614,False
61250,2016,9,7,5.9,1.0,615,False
61250,2016,9,8,13.0,1.0,616,False
61250,2016,9,9,12.3,1.0,617,False
61250,2016,9,10,12.4,1.0,618,False
61250,2016,9,11,11.2,1.0,619,False
61250,2016,9,12,6.8,1.0,620,False
61250,2016,9,13,9.2,1.0,621,False
61250,2016,9,14,15.3,1.0,622,False
61250,2016,9,15,15.0,1.0,623,False
61250,2016,9,16,11.3,1.0,624,False
61250,2016,9,17,7.0,1.0,625,False
61250,2016,9,18,12.8,1.0,626,False
61250,2016,9,19,13.4,1.0,627,False
61250,2016,9,20,7.2,1.0,628,False
61250,2016,9,21,11.3,1.0,629,False
