Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.2,30.4,17.6,29.4,30.84523885416667
2015.0,0.2,19.7,20.7,27.1,25.767580208333328
2015.0,0.0,31.2,19.8,29.9,27.69137958333333
2015.0,0.0,23.1,21.5,33.2,31.410463854166665
2015.0,0.0,15.9,20.1,25.1,32.147953020833334
2015.0,0.0,27.8,19.0,28.2,31.37784739583334
2015.0,0.0,30.6,19.5,29.8,31.699327187500003
2015.0,0.0,31.8,16.8,29.0,25.355086770833328
2015.0,0.0,24.9,20.3,33.5,26.927133333333327
2015.0,0.2,14.8,21.5,28.9,31.134687187500003
2015.0,5.6,3.1,20.0,22.6,29.526312708333325
2015.0,0.8,18.9,19.9,23.8,27.348879791666704
2015.0,0.0,20.8,18.4,28.0,21.98665458333332
2015.0,0.0,28.3,21.1,32.5,26.655924062499995
2015.0,0.0,29.1,21.0,27.3,26.27834822916667
2015.0,0.0,28.1,18.7,30.2,25.46540302083334
2015.0,0.0,32.2,15.4,34.2,31.23077916666666
2015.0,2.6,30.5,18.5,27.9,30.66574916666666
2015.0,12.2,5.2,19.8,22.0,25.644926041666675
2015.0,0.0,19.7,17.8,25.4,26.84861885416666
2015.0,0.0,27.7,18.9,28.1,29.817519062499983
2015.0,0.0,28.6,19.3,28.5,30.296418541666664
2015.0,0.8,28.8,21.0,30.1,29.76380927083333
2015.0,0.0,26.4,21.5,30.6,30.14056166666667
2015.0,34.6,26.7,20.0,35.9,29.76615302083332
2015.0,63.8,3.6,19.6,20.4,24.222095729166657
2015.0,8.0,3.6,17.7,19.8,25.979100624999987
2015.0,0.0,3.8,16.4,20.9,31.06808645833335
2015.0,0.0,27.7,13.1,22.9,25.96523385416668
2015.0,0.0,27.3,10.3,26.5,32.588962291666654
2015.0,0.0,27.5,13.1,25.0,30.70402958333334
2015.0,0.0,19.8,16.8,25.4,30.939768020833327
2015.0,0.0,25.8,18.2,23.9,30.403447916666664
2015.0,3.2,25.9,15.4,23.7,29.80287135416668
2015.0,1.6,20.1,14.4,24.1,29.767325208333336
2015.0,0.0,11.2,17.9,22.8,29.43256395833332
2015.0,0.0,16.4,14.3,24.4,24.91954645833334
2015.0,0.0,22.3,16.1,26.9,26.375579375
2015.0,0.0,28.1,15.6,33.2,29.02085177083332
2015.0,0.0,14.6,21.7,25.7,30.124546041666672
2015.0,0.2,21.7,19.5,28.1,29.622796041666664
2015.0,1.2,23.6,19.0,28.8,29.91947052083333
2015.0,9.6,22.8,17.6,29.1,29.83275354166665
2015.0,0.8,16.8,19.0,26.4,25.168956458333337
2015.0,0.2,16.0,17.8,27.4,24.89220302083333
2015.0,0.0,22.5,18.0,29.0,29.896619687500007
2015.0,0.0,24.0,18.6,28.1,32.03721291666666
2015.0,2.4,26.5,17.5,27.9,25.62148875
2015.0,0.2,25.6,17.6,27.6,28.175356250000004
2015.0,1.6,18.1,19.3,27.6,24.0824496875
2015.0,4.8,15.8,18.6,27.3,25.6648471875
2015.0,0.6,10.3,20.1,25.5,29.817519479166663
2015.0,0.2,15.4,18.4,27.6,30.204037499999973
2015.0,0.0,17.3,18.7,27.4,29.48666479166665
2015.0,5.6,20.6,19.7,24.3,29.57084364583334
2015.0,18.8,10.9,18.9,22.5,29.661466875000013
2015.0,0.2,15.6,18.9,26.6,25.872656875000008
2015.0,0.0,21.3,18.4,26.3,27.162871562500005
2015.0,7.2,20.0,17.1,27.7,30.288020312499984
2015.0,0.0,16.8,18.2,35.9,29.976891875
2015.0,0.0,11.7,15.9,23.2,29.71810718750001
2015.0,0.0,21.2,12.9,27.0,25.205283645833337
2015.0,0.0,18.4,19.6,27.6,30.797582916666656
2015.0,0.4,23.3,15.3,26.6,37.15217416666666
2015.0,0.0,24.1,11.9,29.3,29.62513968750001
2015.0,0.0,17.4,15.3,25.0,29.116358124999987
2015.0,0.0,20.9,17.4,25.4,30.10931177083332
2015.0,0.0,23.8,16.7,31.9,28.475742812499988
2015.0,0.4,10.2,19.3,24.3,22.738719687499994
2015.0,0.4,18.9,18.5,28.9,24.73654114583333
2015.0,0.2,19.2,17.5,26.6,28.768707083333336
2015.0,0.0,3.7,18.6,21.2,29.17846614583333
2015.0,0.0,19.0,11.3,24.4,28.39644687499999
2015.0,0.0,13.5,14.3,22.8,28.848197916666667
2015.0,0.0,15.5,13.8,22.5,28.7562071875
2015.0,0.6,12.5,9.6,22.5,24.511349583333327
2015.0,0.0,15.7,15.2,28.2,25.34102374999999
2015.0,2.2,21.7,14.7,27.2,27.095098750000005
2015.0,1.8,14.9,15.5,28.7,31.8506921875
2015.0,1.2,9.7,17.1,22.0,31.845028125
2015.0,0.2,8.6,16.7,24.2,24.951186562499995
2015.0,22.2,17.4,14.5,26.7,27.998796666666664
2015.0,0.0,4.5,16.4,25.6,28.35992468750001
2015.0,0.0,14.9,12.1,21.8,28.334143541666663
2015.0,0.0,20.3,13.3,26.9,28.566366250000005
2015.0,0.0,21.1,12.0,25.3,26.63592708333334
2015.0,0.0,19.0,6.9,21.3,22.48969958333333
2015.0,0.8,16.2,10.6,24.7,25.00001395833333
2015.0,18.0,10.0,14.9,24.4,27.6855203125
2015.0,1.0,7.3,15.8,21.8,29.074366666666663
2015.0,1.4,12.7,13.8,23.7,28.85347197916667
2015.0,21.8,13.8,13.7,28.0,29.58060822916666
2015.0,11.4,3.3,15.9,17.7,29.93021291666666
2015.0,0.0,3.3,16.0,16.6,24.2498296875
2015.0,2.4,16.6,14.0,22.8,25.6777378125
2015.0,0.2,14.3,12.6,25.4,29.16284145833333
2015.0,0.2,14.4,10.8,22.4,24.9873575
2015.0,0.0,12.7,12.7,21.0,20.915357708333342
2015.0,4.0,12.9,12.0,20.0,22.41130749999999
2015.0,0.0,12.1,13.1,20.0,29.07753916666668
2015.0,0.0,11.3,13.9,21.0,26.13654250000002
2015.0,0.0,13.5,10.8,21.5,25.69409166666665
2015.0,0.0,14.1,11.2,19.6,26.30839375000001
2015.0,0.4,16.0,9.6,22.3,26.01502135416668
2015.0,0.8,16.1,10.5,25.7,22.247685312499986
2015.0,0.6,14.8,12.4,30.2,24.369228020833305
2015.0,2.4,3.9,18.1,22.8,27.27654114583335
2015.0,5.4,11.0,17.2,26.9,28.28851354166666
2015.0,123.0,13.0,14.1,21.7,27.710762604166675
2015.0,101.8,3.2,11.8,15.7,26.87561812500001
2015.0,57.2,4.2,13.1,16.3,27.485914375000004
2015.0,0.0,3.4,11.9,17.3,28.011296666666656
2015.0,0.2,12.5,10.9,20.9,25.050892083333327
2015.0,32.4,13.8,11.2,24.4,27.721097083333365
2015.0,1.4,13.1,9.0,24.0,25.959331979166688
2015.0,0.4,4.1,10.2,17.2,21.16892447916665
2015.0,0.0,15.0,8.4,18.3,22.92513999999998
2015.0,11.2,15.0,7.5,18.3,25.3255103125
2015.0,12.4,9.2,7.7,17.9,26.225338645833347
2015.0,10.2,7.8,12.4,18.4,25.35153677083333
2015.0,35.4,8.7,11.7,19.5,24.86430604166667
2015.0,0.4,7.2,12.6,21.9,24.987931562499995
2015.0,0.0,6.0,16.8,20.6,20.701404270833347
2015.0,0.0,7.4,16.4,20.9,21.885036666666647
2015.0,0.0,13.4,11.5,26.3,24.830623854166657
2015.0,0.0,14.0,10.2,19.4,25.4282765625
2015.0,0.0,13.8,7.5,18.8,25.661332604166663
2015.0,0.0,13.6,6.3,19.7,28.10719333333334
2015.0,0.8,13.4,6.7,20.0,21.615011458333324
2015.0,0.6,11.4,4.1,20.2,24.355448645833324
2015.0,0.2,12.8,13.1,20.4,25.230589270833324
2015.0,1.6,13.1,5.8,21.2,25.239584895833328
2015.0,0.2,12.4,11.4,15.9,24.43104114583332
2015.0,2.4,12.9,1.5,17.1,26.431062395833354
2015.0,0.4,11.6,9.1,18.5,22.26452593749998
2015.0,0.2,12.1,11.6,18.6,23.640485416666653
2015.0,0.2,9.9,6.9,18.5,25.709400937500007
2015.0,2.0,7.4,8.0,18.9,26.16830958333335
2015.0,0.0,7.1,11.1,20.8,25.41392416666667
2015.0,8.6,10.8,12.0,23.7,27.339884895833364
2015.0,29.0,9.5,10.5,20.0,22.87863656249997
2015.0,0.0,4.4,11.7,16.5,22.726495937499987
2015.0,0.0,11.6,8.7,17.2,25.697536562500005
2015.0,0.0,11.7,5.8,18.1,22.095369791666663
2015.0,0.2,9.9,6.0,17.9,23.28070770833332
